name,telephone,address,metro_line,metro_line_1,metro_line_2,metro_line_3,metro_line_4,metro_line_5,metro_line_7,metro_line_9,metro_line_11,coordinate,X,Y,price_with_unit,price,district,subdistrict,room_type,room_area,room_height,room_fase_to
众冠花园蛋壳公寓直租 智能门锁 干净整洁 房价透明,https://sz.zu.anjuke.com/fangyuan/1163507602,深圳市南山区西丽留仙大道1311号众冠花园,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"113.956915,22.579849",113.956915,22.579849,1480元/月,1480,南山,西丽,3室1厅,16平米,19/21层,朝东
中海日辉台蛋壳公寓直租 智能门锁 环境优美 性价比高,https://sz.zu.anjuke.com/fangyuan/1161424003,深圳市龙岗区坂田贝尔路中海日辉台,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.068029,22.640741",114.068029,22.640741,1870元/月,1870,龙岗,坂田,3室1厅,23平米,16/23层,朝东
金龙花园蛋壳公寓直租 家具齐全 通勤便利 性价比高,https://sz.zu.anjuke.com/fangyuan/1159198102,深圳市龙岗区丹竹头金坑北路7号金龙花园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.147080,22.618443",114.14708,22.618443,1640元/月,1640,龙岗,丹竹头,3室1厅,20平米,11/23层,朝东
幸福里豪宅区 三房豪华欧式装修 景观房 带车位 拎包入住,https://sz.zu.anjuke.com/fangyuan/1163314871,深圳市罗湖区蔡屋围宝安南路1661号幸福里,1/2/9号线,1,2,Null,Null,Null,Null,9,Null,"114.110330,22.536972",114.11033,22.536972,23800元/月,23800,罗湖,蔡屋围,3室2厅,143平米,15/49层,东北
如意小区 良心房东 家具家电全 交通便利 可月付 龙岗中心城,https://sz.zu.anjuke.com/fangyuan/1159197964,深圳市龙岗区龙岗中心城如意路86号如意小区,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.239122,22.693674",114.239122,22.693674,1270元/月,1270,龙岗,龙岗中心城,3室1厅,18平米,15/17层,朝东
全新家私，门口公交站，周边商业街，精装一房！(个人),https://sz.zu.anjuke.com/fangyuan/1159190807,深圳市福田区新洲福强路4233号金地名轩,7号线,Null,Null,Null,Null,Null,7,Null,Null,"114.039706,22.521543",114.039706,22.521543,1700元/月,1700,福田,新洲,4室2厅,14平米,16/19层,朝南
西城上筑 房源真实 家电安全 紧邻地铁站 不是中介 宝安中心,https://sz.zu.anjuke.com/fangyuan/1160539376,深圳市宝安区宝安中心创业一路1014号西城上筑,1/5/11号线,1,Null,Null,Null,5,Null,Null,11,"113.892369,22.556273",113.892369,22.556273,1140元/月,1140,宝安,宝安中心,3室1厅,16平米,15/17层,朝东
振业城蛋壳公寓直租 智能门锁 值得信赖 无中介,https://sz.zu.anjuke.com/fangyuan/1161357691,深圳市龙岗区横岗红棉路振业城上观,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.180894,22.644573",114.180894,22.644573,1150元/月,1150,龙岗,横岗,3室1厅,16平米,17/19层,朝东
万科第五园 良心房东 家具家电全 交通便利 可月付 坂田,https://sz.zu.anjuke.com/fangyuan/1161875632,深圳市龙岗区坂田雅园路万科第五园(三期),5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.070354,22.617338",114.070354,22.617338,1600元/月,1600,龙岗,坂田,3室1厅,17平米,10/22层,朝东
"精致装修,保养很好,L型大阳台,高楼层看一线海景,安静舒心！",https://sz.zu.anjuke.com/fangyuan/1158215899,深圳市福田区百花百花四路59号长怡花园,2/3/7号线,Null,2,3,Null,Null,7,Null,Null,"114.088453,22.550982",114.088453,22.550982,1760元/月,1760,福田,百花,5室2厅,14平米,6/15层,东南
青湖山庄蛋壳公寓直租 智能门锁 值得信赖 房价透明,https://sz.zu.anjuke.com/fangyuan/1160225238,深圳市罗湖区泥岗红岗路1249号青湖山庄,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.106865,22.583933",114.106865,22.583933,1760元/月,1760,罗湖,泥岗,3室1厅,19平米,7/19层,朝东
月亮湾花园蛋壳公寓直租，月付无中介，双周保洁，精装修，,https://sz.zu.anjuke.com/fangyuan/1163518208,深圳市南山区前海兴海大道1095号月亮湾花园,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.889982,22.492902",113.889982,22.492902,1450元/月,1450,南山,前海,3室1厅,17平米,16/18层,朝东
振业城  南北通透 押一付一 房源 随时看房 横岗,https://sz.zu.anjuke.com/fangyuan/1162065878,深圳市龙岗区横岗红棉路振业城上观,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.180894,22.644573",114.180894,22.644573,1640元/月,1640,龙岗,横岗,3室1厅,17平米,5/17层,朝东
合正精装1房1厅家电全齐装修淡雅看房随时可约,https://sz.zu.anjuke.com/fangyuan/1163369274,深圳市罗湖区洪湖洪湖一街21号合正锦湖逸园,3/7号线,Null,Null,3,Null,Null,7,Null,Null,"114.123927,22.557691",114.123927,22.557691,4300元/月,4300,罗湖,洪湖,1室1厅,39平米,20/31层,西北
合旺阁  客厅开阔 无中介 房价透明 拎包即住 梅林,https://sz.zu.anjuke.com/fangyuan/1162122007,深圳市福田区梅林广厦路10号合旺阁,4/9号线,Null,Null,Null,4,Null,Null,9,Null,"114.060381,22.566491",114.060381,22.566491,1480元/月,1480,福田,梅林,3室1厅,17平米,17/19层,朝东
招商华侨城曦城蛋壳公寓直租  交通便利 房价透明,https://sz.zu.anjuke.com/fangyuan/1161443938,深圳市宝安区新安尖岗山大道招商华侨城曦城,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.902700,22.596990",113.9027,22.59699,1620元/月,1620,宝安,新安,3室1厅,18平米,9/21层,朝东
精致艺术装修，家私家电齐全，采光好，即使拎包入住,https://sz.zu.anjuke.com/fangyuan/1157910068,深圳市盐田区梅沙艺海路11号云顶天海,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.305926,22.600713",114.305926,22.600713,2500元/月,2500,盐田,梅沙,1室0厅,38平米,6/8层,朝东
前海铂寓蛋壳公寓直租  交通便利 无中介,https://sz.zu.anjuke.com/fangyuan/1158537913,深圳市宝安区西乡辅三路前海铂寓,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.862267,22.555009",113.862267,22.555009,1920元/月,1920,宝安,西乡,3室1厅,20平米,16/23层,朝东
九号公馆高层精装四房家电齐全看水库全景诚意租,https://sz.zu.anjuke.com/fangyuan/1160404206,"深圳市宝安区新安龙辉路,近卧龙四路中海九号公馆",Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.899555,22.600308",113.899555,22.600308,13000元/月,13000,宝安,新安,4室2厅,165平米,18/31层,南北
万科城蛋壳公寓直租 免费WiFi 值得信赖 押一付一,https://sz.zu.anjuke.com/fangyuan/1161334263,深圳市福田区景田香梅路2038号万科城市花园,2/9号线,Null,2,Null,Null,Null,Null,9,Null,"114.032469,22.556378",114.032469,22.556378,1230元/月,1230,福田,景田,3室1厅,17平米,15/17层,朝东
荣超花园  近地铁站 押一付一 房源 包物业 布吉,https://sz.zu.anjuke.com/fangyuan/1162086788,深圳市龙岗区布吉荣华路295号荣超花园,3/5号线,Null,Null,3,Null,5,Null,Null,Null,"114.119242,22.593364",114.119242,22.593364,1650元/月,1650,龙岗,布吉,3室1厅,18平米,6/18层,朝东
鹤洲豪庭  近地铁站 押一付一 房价透明 素质室友 桃源居,https://sz.zu.anjuke.com/fangyuan/1158537872,深圳市宝安区桃源居北七路鹤洲豪庭,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.870637,22.621993",113.870637,22.621993,1230元/月,1230,宝安,桃源居,3室1厅,16平米,20/22层,朝东
招商依山郡蛋壳公寓直租 家具齐全 超大空间 性价比高,https://sz.zu.anjuke.com/fangyuan/1163504674,深圳市龙岗区大运黄阁路152号招商依山郡,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.220360,22.729886",114.22036,22.729886,1690元/月,1690,龙岗,大运,3室1厅,20平米,11/23层,朝东
丰湖花园  精装卧室 押一付一 房源 房间实拍 泥岗,https://sz.zu.anjuke.com/fangyuan/1162111186,深圳市罗湖区泥岗布吉路丰湖花园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.120132,22.575486",114.120132,22.575486,1430元/月,1430,罗湖,泥岗,3室1厅,18平米,15/17层,朝东
吉祥阁 押一付一 拎包入住 免宽带费(个人),https://sz.zu.anjuke.com/fangyuan/1158863689,深圳市龙岗区龙岗中心城太平工业巷1号吉祥苑,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.233740,22.701813",114.23374,22.701813,1500元/月,1500,龙岗,龙岗中心城,3室1厅,16平米,12/21层,朝南
壹海城复式4房 基本全齐家私电 看山看海 豪华家私 干净整洁,https://sz.zu.anjuke.com/fangyuan/1159582904,深圳市盐田区沙头角深盐路与海山路交汇处西南角(区政府对面)万科壹海城,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.238649,22.554591",114.238649,22.554591,15000元/月,15000,盐田,沙头角,4室3厅,156平米,9/16层,东西
半岛苑  2室1厅1卫,https://sz.zu.anjuke.com/fangyuan/1158448063,深圳市龙岗区丹竹头布龙路半岛苑,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.129440,22.613691",114.12944,22.613691,1500元/月,1500,龙岗,丹竹头,2室1厅,18平米,6/19层,朝东
星河时代 良心房东 免费WiFi 干净整洁 可月付 龙岗中心,https://sz.zu.anjuke.com/fangyuan/1159537018,深圳市龙岗区龙岗中心城黄阁路星河时代,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.227132,22.692819",114.227132,22.692819,1690元/月,1690,龙岗,龙岗中心城,3室1厅,17平米,10/22层,朝东
龙岗中心城  免费WiFi 紧邻地铁站 九州家园,https://sz.zu.anjuke.com/fangyuan/1158862828,深圳市龙岗区龙岗中心城碧新路2195号九州家园(二期),3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.262042,22.726881",114.262042,22.726881,1420元/月,1420,龙岗,龙岗中心城,3室1厅,16平米,15/17层,朝东
福田中心区莲花山旁，锦文阁精装一房，诚心出租,https://sz.zu.anjuke.com/fangyuan/1163522943,深圳市福田区景田景田路3号锦文阁大厦,1/2/3/9号线,1,2,3,Null,Null,Null,9,Null,"114.044553,22.544638",114.044553,22.544638,4500元/月,4500,福田,景田,1室1厅,44平米,9/26层,朝南
长城盛世家园 高素质室友 全新装修 拎包入住 没有,https://sz.zu.anjuke.com/fangyuan/1161777024,深圳市福田区莲花彩田路2-5号长城盛世家园(一期),3/4/9号线,Null,Null,3,4,Null,Null,9,Null,"114.066375,22.560416",114.066375,22.560416,2350元/月,2350,福田,莲花,1室1厅,25平米,17/22层,朝南
大开间配温馨抱枕桌椅 近地铁免费保洁维修 只收房租包物业费,https://sz.zu.anjuke.com/fangyuan/1156742655,深圳市南山区科技园高新南环路61号卓越浅水湾,2/11号线,Null,2,Null,Null,Null,Null,Null,11,"113.947307,22.522507",113.947307,22.522507,1750元/月,1750,南山,科技园,4室1厅,12平米,16/19层,朝东
万科里城  免费WiFi 交通便利 坂田,https://sz.zu.anjuke.com/fangyuan/1159538533,深圳市龙岗区坂田南坑北路万科里城,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.066067,22.613051",114.066067,22.613051,1410元/月,1410,龙岗,坂田,3室1厅,15平米,21/23层,朝东
双玺花园海之门 无.敌海景41房 每个房间都可以看海,https://sz.zu.anjuke.com/fangyuan/1160342481,深圳市南山区蛇口望海路双玺花园,2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.918950,22.481280",113.91895,22.48128,55000元/月,55000,南山,蛇口,4室2厅,257平米,22/51层,南北
"精致装修,保养很好,L型大阳台,高楼层看一线海景,安静舒心！",https://sz.zu.anjuke.com/fangyuan/1159900734,深圳市福田区上步同心路4号报社大院,1/2/3/9号线,1,2,3,Null,Null,Null,9,Null,"114.099736,22.542140",114.099736,22.54214,2400元/月,2400,福田,上步,1室0厅,16平米,10/20层,东南
海虹苑 高素质室友 全新装修 拎包入住 没有,https://sz.zu.anjuke.com/fangyuan/1159898123,深圳市南山区蛇口石云路12号海虹苑,2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.925408,22.487165",113.925408,22.487165,1980元/月,1980,南山,蛇口,3室1厅,23平米,16/23层,朝东
青湖山庄蛋壳公寓直租，无中介，免费WiFi，精装修，,https://sz.zu.anjuke.com/fangyuan/1158860167,深圳市罗湖区泥岗红岗路1249号青湖山庄,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.106865,22.583933",114.106865,22.583933,1120元/月,1120,罗湖,泥岗,3室1厅,16平米,15/17层,朝东
流塘阳光蛋壳公寓直租 免费WiFi 超大空间 性价比高,https://sz.zu.anjuke.com/fangyuan/1160540367,深圳市宝安区西乡前进二路23号流塘阳光,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.889299,22.582319",113.889299,22.582319,1990元/月,1990,宝安,西乡,3室1厅,21平米,17/24层,朝东
侨城豪苑 返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1158215599,深圳市南山区华侨城沙河街17号侨城豪苑(一期),1/2号线,1,2,Null,Null,Null,Null,Null,Null,"113.968045,22.541470",113.968045,22.54147,1600元/月,1600,南山,华侨城,3室1厅,15平米,7/20层,朝南
汇宾广场  返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1160847673,深圳市南山区南油东滨路4325号汇宾广场,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.917421,22.509437",113.917421,22.509437,2000元/月,2000,南山,南油,3室1厅,16平米,16/21层,朝南
房东直租 平岗中学旁 家私家电齐全 拎包入住 采光好购物方便,https://sz.zu.anjuke.com/fangyuan/1162953185,深圳市龙岗区龙岗中心城龙园路200号九州家园(一期),3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.263748,22.728615",114.263748,22.728615,700元/月,700,龙岗,龙岗中心城,1室0厅,36平米,2/3层,南北
勤诚达 四房   精装修 采光好 中高楼层,https://sz.zu.anjuke.com/fangyuan/1163025077,深圳市宝安区新安创业二路勤诚达22世纪,5号线,Null,Null,Null,Null,5,Null,Null,Null,"113.909906,22.572257",113.909906,22.572257,8200元/月,8200,宝安,新安,4室2厅,122平米,8/29层,西南
星光之约花园  南北通透 押一付一 *房源 交通便利 坂田,https://sz.zu.anjuke.com/fangyuan/1161648779,深圳市龙岗区坂田五和大道南路30号星光之约花园,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.061631,22.608171",114.061631,22.608171,2170元/月,2170,龙岗,坂田,1室1厅,28平米,17/22层,朝东
香域中央花园蛋壳公寓直租 家具齐全 超大空间 押一付一,https://sz.zu.anjuke.com/fangyuan/1161441131,深圳市福田区农科中心农园路66号香域中央花园,2/7号线,Null,2,Null,Null,Null,7,Null,Null,"114.018144,22.549550",114.018144,22.54955,1760元/月,1760,福田,农科中心,3室1厅,18平米,6/18层,朝东
金燕园蛋壳公寓直租 双周保洁 干净整洁 月付无压力,https://sz.zu.anjuke.com/fangyuan/1161514569,深圳市福田区梅林梅华路金燕园,4/9号线,Null,Null,Null,4,Null,Null,9,Null,"114.061657,22.566110",114.061657,22.56611,1640元/月,1640,福田,梅林,3室1厅,17平米,5/17层,朝东
10086个赞 蛋壳3.0入驻深圳 近地铁包物业喜欢就来电吧,https://sz.zu.anjuke.com/fangyuan/1159535496,深圳市宝安区公明南庄田园路3号合众豪庭,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.907326,22.773567",113.907326,22.773567,1600元/月,1600,宝安,公明,4室1厅,17平米,9/25层,朝南
等爱干净的你和精致的西欧小窝 蛋壳直租 近地铁包物业,https://sz.zu.anjuke.com/fangyuan/1159192778,深圳市宝安区西乡宝源路1026号福中福花园,1/11号线,1,Null,Null,Null,Null,Null,Null,11,"113.872844,22.563675",113.872844,22.563675,2300元/月,2300,宝安,西乡,3室1厅,22平米,7/19层,东南
玉湖山畔  直租立减3000  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1159538378,深圳市龙岗区大运清水路203号玉湖山畔,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.245425,22.756024",114.245425,22.756024,1480元/月,1480,龙岗,大运,3室1厅,15平米,16/24层,朝南
深港一号蛋壳公寓直租 免费WiFi 值得信赖 房价透明,https://sz.zu.anjuke.com/fangyuan/1160849083,深圳市福田区皇岗福田南路7号深港一号(皇御苑四期),4/7号线,Null,Null,Null,4,Null,7,Null,Null,"114.075433,22.524313",114.075433,22.524313,1890元/月,1890,福田,皇岗,3室1厅,20平米,13/20层,朝东
新利苑小区蛋壳公寓直租   押一付一 短租返现 拎包入住,https://sz.zu.anjuke.com/fangyuan/1158861271,深圳市龙岗区布吉布龙公路33号新利苑小区,3/5号线,Null,Null,3,Null,5,Null,Null,Null,"114.126036,22.613176",114.126036,22.613176,1750元/月,1750,龙岗,布吉,4室1厅,12平米,16/19层,朝东
江南名苑蛋壳公寓直租  交通便利 房价透明,https://sz.zu.anjuke.com/fangyuan/1161353280,深圳市福田区皇岗深圳市福田区福强路2143号江南名苑,3/4/7号线,Null,Null,3,4,Null,7,Null,Null,"114.061670,22.515274",114.06167,22.515274,1500元/月,1500,福田,皇岗,3室1厅,20平米,10/22层,朝东
深港一号《实拍》皇岗，初次出租一房一厅，全落地窗，东南朝向,https://sz.zu.anjuke.com/fangyuan/1163314271,深圳市福田区皇岗福田南路7号深港一号(皇御苑四期),4/7号线,Null,Null,Null,4,Null,7,Null,Null,"114.075433,22.524313",114.075433,22.524313,5500元/月,5500,福田,皇岗,1室1厅,60平米,15/30层,朝南
景发花园  免费WiFi 交通便利 可月付,https://sz.zu.anjuke.com/fangyuan/1161805952,深圳市福田区景田莲花路2077号景发花园,1/2/9号线,1,2,Null,Null,Null,Null,9,Null,"114.039194,22.550723",114.039194,22.550723,3020元/月,3020,福田,景田,1室1厅,36平米,5/21层,朝东
万科里城 室友无不良嗜好 免费WiFi 交通便利  坂田,https://sz.zu.anjuke.com/fangyuan/1159190873,深圳市龙岗区坂田南坑北路万科里城,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.066067,22.613051",114.066067,22.613051,1620元/月,1620,龙岗,坂田,3室1厅,18平米,9/21层,朝东
嘉南美地 返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1158863875,深圳市南山区南头深南大道12031号嘉南美地,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.918593,22.540186",113.918593,22.540186,2000元/月,2000,南山,南头,3室1厅,15平米,7/19层,朝南
凤凰山庄 房源 免费WiFi 紧邻地铁站  布吉,https://sz.zu.anjuke.com/fangyuan/1162164353,深圳市龙岗区布吉西环路凤凰山庄,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.105681,22.596967",114.105681,22.596967,1430元/月,1430,龙岗,布吉,3室1厅,16平米,16/18层,朝东
